Shape of X [N, C, H, W]: torch.Size([1024, 4])
Shape of y: torch.Size([1024, 4]) torch.float32
Using mps device
dSMSPredictorNN(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (linear_relu_stack): Sequential(
    (0): Linear(in_features=4, out_features=32, bias=True)
    (1): ReLU()
    (2): Linear(in_features=32, out_features=32, bias=True)
    (3): ReLU()
    (4): Linear(in_features=32, out_features=4, bias=True)
  )
)
Epoch 1
-------------------------------
loss: 0.003333  [1874944/5060099]
loss: 0.003078  [1885184/5060099]
loss: 0.003146  [1895424/5060099]
loss: 0.002857  [1905664/5060099]
loss: 0.003194  [1915904/5060099]
loss: 0.002908  [1926144/5060099]
loss: 0.002823  [1936384/5060099]
loss: 0.003216  [1946624/5060099]
loss: 0.003100  [1956864/5060099]
loss: 0.003268  [1967104/5060099]
loss: 0.003061  [1977344/5060099]
loss: 0.002727  [1987584/5060099]
loss: 0.003476  [1997824/5060099]
loss: 0.003234  [2008064/5060099]
loss: 0.002682  [2018304/5060099]
loss: 0.002938  [2028544/5060099]
loss: 0.003139  [2038784/5060099]
loss: 0.002980  [2049024/5060099]
loss: 0.002433  [2059264/5060099]
loss: 0.002826  [2069504/5060099]
loss: 0.003135  [2079744/5060099]
loss: 0.003005  [2089984/5060099]
loss: 0.003518  [2100224/5060099]
loss: 0.002557  [2110464/5060099]
loss: 0.002744  [2120704/5060099]
loss: 0.002706  [2130944/5060099]
loss: 0.002774  [2141184/5060099]
loss: 0.002754  [2151424/5060099]
loss: 0.002806  [2161664/5060099]
loss: 0.002451  [2171904/5060099]
loss: 0.002376  [2182144/5060099]
loss: 0.002745  [2192384/5060099]
loss: 0.003189  [2202624/5060099]
loss: 0.002847  [2212864/5060099]
loss: 0.002754  [2223104/5060099]
loss: 0.002975  [2233344/5060099]
loss: 0.003064  [2243584/5060099]
loss: 0.002515  [2253824/5060099]
loss: 0.002535  [2264064/5060099]
loss: 0.002754  [2274304/5060099]
loss: 0.002788  [2284544/5060099]
loss: 0.002884  [2294784/5060099]
loss: 0.002987  [2305024/5060099]
loss: 0.002157  [2315264/5060099]
loss: 0.002703  [2325504/5060099]
loss: 0.002142  [2335744/5060099]
loss: 0.002418  [2345984/5060099]
loss: 0.002100  [2356224/5060099]
loss: 0.003197  [2366464/5060099]
loss: 0.002889  [2376704/5060099]
loss: 0.002713  [2386944/5060099]
loss: 0.002481  [2397184/5060099]
loss: 0.002656  [2407424/5060099]
loss: 0.003261  [2417664/5060099]
loss: 0.002776  [2427904/5060099]
loss: 0.002504  [2438144/5060099]
loss: 0.002632  [2448384/5060099]
loss: 0.002213  [2458624/5060099]
loss: 0.002770  [2468864/5060099]
loss: 0.002298  [2479104/5060099]
loss: 0.001945  [2489344/5060099]
loss: 0.002455  [2499584/5060099]
loss: 0.002697  [2509824/5060099]
loss: 0.002267  [2520064/5060099]
loss: 0.002342  [2530304/5060099]
loss: 0.001833  [2540544/5060099]
loss: 0.002437  [2550784/5060099]
loss: 0.002439  [2561024/5060099]
loss: 0.002708  [2571264/5060099]
loss: 0.002522  [2581504/5060099]
loss: 0.002553  [2591744/5060099]
loss: 0.002867  [2601984/5060099]
loss: 0.002235  [2612224/5060099]
loss: 0.002068  [2622464/5060099]
loss: 0.002115  [2632704/5060099]
loss: 0.002209  [2642944/5060099]
loss: 0.002745  [2653184/5060099]
loss: 0.002163  [2663424/5060099]
loss: 0.002451  [2673664/5060099]
loss: 0.002783  [2683904/5060099]
loss: 0.002272  [2694144/5060099]
loss: 0.002357  [2704384/5060099]
loss: 0.002048  [2714624/5060099]
loss: 0.002304  [2724864/5060099]
loss: 0.002643  [2735104/5060099]
loss: 0.002476  [2745344/5060099]
loss: 0.002535  [2755584/5060099]
loss: 0.002373  [2765824/5060099]
loss: 0.001985  [2776064/5060099]
loss: 0.002379  [2786304/5060099]
loss: 0.002500  [2796544/5060099]
loss: 0.001990  [2806784/5060099]
loss: 0.001810  [2817024/5060099]
loss: 0.001884  [2827264/5060099]
loss: 0.001878  [2837504/5060099]
loss: 0.002094  [2847744/5060099]
loss: 0.002348  [2857984/5060099]
loss: 0.002494  [2868224/5060099]
loss: 0.002217  [2878464/5060099]
loss: 0.002294  [2888704/5060099]
loss: 0.001797  [2898944/5060099]
loss: 0.001933  [2909184/5060099]
loss: 0.001812  [2919424/5060099]
loss: 0.002285  [2929664/5060099]
loss: 0.002513  [2939904/5060099]
loss: 0.001948  [2950144/5060099]
loss: 0.002619  [2960384/5060099]
loss: 0.001961  [2970624/5060099]
loss: 0.002266  [2980864/5060099]
loss: 0.002721  [2991104/5060099]
loss: 0.001960  [3001344/5060099]
loss: 0.002582  [3011584/5060099]
loss: 0.001926  [3021824/5060099]
loss: 0.002076  [3032064/5060099]
loss: 0.002050  [3042304/5060099]
loss: 0.002415  [3052544/5060099]
loss: 0.001737  [3062784/5060099]
loss: 0.001943  [3073024/5060099]
loss: 0.002241  [3083264/5060099]
loss: 0.001579  [3093504/5060099]
loss: 0.002044  [3103744/5060099]
loss: 0.002798  [3113984/5060099]
loss: 0.002538  [3124224/5060099]
loss: 0.001822  [3134464/5060099]
loss: 0.002264  [3144704/5060099]
loss: 0.001699  [3154944/5060099]
loss: 0.002068  [3165184/5060099]
loss: 0.001791  [3175424/5060099]
loss: 0.001869  [3185664/5060099]
loss: 0.002481  [3195904/5060099]
loss: 0.002903  [3206144/5060099]
loss: 0.002105  [3216384/5060099]
loss: 0.001826  [3226624/5060099]
loss: 0.002207  [3236864/5060099]
loss: 0.001893  [3247104/5060099]
loss: 0.002184  [3257344/5060099]
loss: 0.002342  [3267584/5060099]
loss: 0.001864  [3277824/5060099]
loss: 0.001552  [3288064/5060099]
loss: 0.001809  [3298304/5060099]
loss: 0.001806  [3308544/5060099]
loss: 0.001826  [3318784/5060099]
loss: 0.002078  [3329024/5060099]
loss: 0.001904  [3339264/5060099]
loss: 0.001373  [3349504/5060099]
loss: 0.002065  [3359744/5060099]
loss: 0.001988  [3369984/5060099]
loss: 0.001755  [3380224/5060099]
loss: 0.001756  [3390464/5060099]
loss: 0.001896  [3400704/5060099]
loss: 0.001935  [3410944/5060099]
loss: 0.001794  [3421184/5060099]
loss: 0.001805  [3431424/5060099]
loss: 0.002188  [3441664/5060099]
loss: 0.001750  [3451904/5060099]
loss: 0.001371  [3462144/5060099]
loss: 0.001689  [3472384/5060099]
loss: 0.002456  [3482624/5060099]
loss: 0.001555  [3492864/5060099]
loss: 0.002375  [3503104/5060099]
loss: 0.002037  [3513344/5060099]
loss: 0.001722  [3523584/5060099]
loss: 0.001506  [3533824/5060099]
loss: 0.002355  [3544064/5060099]
loss: 0.001932  [3554304/5060099]
loss: 0.002034  [3564544/5060099]
loss: 0.001937  [3574784/5060099]
loss: 0.001902  [3585024/5060099]
loss: 0.001640  [3595264/5060099]
loss: 0.001830  [3605504/5060099]
loss: 0.001710  [3615744/5060099]
loss: 0.002198  [3625984/5060099]
loss: 0.002166  [3636224/5060099]
loss: 0.001868  [3646464/5060099]
loss: 0.001664  [3656704/5060099]
loss: 0.001742  [3666944/5060099]
loss: 0.001585  [3677184/5060099]
loss: 0.001488  [3687424/5060099]
loss: 0.001707  [3697664/5060099]
loss: 0.001733  [3707904/5060099]
loss: 0.001681  [3718144/5060099]
loss: 0.001564  [3728384/5060099]
loss: 0.002069  [3738624/5060099]
loss: 0.001767  [3748864/5060099]
loss: 0.001706  [3759104/5060099]
loss: 0.001752  [3769344/5060099]
loss: 0.002002  [3779584/5060099]
loss: 0.001468  [3789824/5060099]
loss: 0.001270  [3800064/5060099]
loss: 0.001817  [3810304/5060099]
loss: 0.001498  [3820544/5060099]
loss: 0.001676  [3830784/5060099]
loss: 0.002130  [3841024/5060099]
loss: 0.002157  [3851264/5060099]
loss: 0.001759  [3861504/5060099]
loss: 0.001937  [3871744/5060099]
loss: 0.001392  [3881984/5060099]
loss: 0.001349  [3892224/5060099]
loss: 0.001704  [3902464/5060099]
loss: 0.001671  [3912704/5060099]
loss: 0.002461  [3922944/5060099]
loss: 0.002031  [3933184/5060099]
loss: 0.001161  [3943424/5060099]
loss: 0.001785  [3953664/5060099]
loss: 0.001881  [3963904/5060099]
loss: 0.001619  [3974144/5060099]
loss: 0.001267  [3984384/5060099]
loss: 0.001501  [3994624/5060099]
loss: 0.001764  [4004864/5060099]
loss: 0.001375  [4015104/5060099]
loss: 0.001174  [4025344/5060099]
loss: 0.001478  [4035584/5060099]
loss: 0.001692  [4045824/5060099]
loss: 0.001539  [4056064/5060099]
loss: 0.001366  [4066304/5060099]
loss: 0.001520  [4076544/5060099]
loss: 0.001615  [4086784/5060099]
loss: 0.001551  [4097024/5060099]
loss: 0.001696  [4107264/5060099]
loss: 0.001535  [4117504/5060099]
loss: 0.002029  [4127744/5060099]
loss: 0.001188  [4137984/5060099]
loss: 0.001333  [4148224/5060099]
loss: 0.001839  [4158464/5060099]
loss: 0.001416  [4168704/5060099]
loss: 0.001805  [4178944/5060099]
loss: 0.002657  [4189184/5060099]
loss: 0.001581  [4199424/5060099]
loss: 0.001724  [4209664/5060099]
loss: 0.001537  [4219904/5060099]
loss: 0.002027  [4230144/5060099]
loss: 0.001222  [4240384/5060099]
loss: 0.002111  [4250624/5060099]
loss: 0.001179  [4260864/5060099]
loss: 0.001566  [4271104/5060099]
loss: 0.001105  [4281344/5060099]
loss: 0.001581  [4291584/5060099]
loss: 0.001275  [4301824/5060099]
loss: 0.001476  [4312064/5060099]
loss: 0.001833  [4322304/5060099]
loss: 0.001033  [4332544/5060099]
loss: 0.001592  [4342784/5060099]
loss: 0.001260  [4353024/5060099]
loss: 0.001188  [4363264/5060099]
loss: 0.001407  [4373504/5060099]
loss: 0.001066  [4383744/5060099]
loss: 0.001714  [4393984/5060099]
loss: 0.001705  [4404224/5060099]
loss: 0.001695  [4414464/5060099]
loss: 0.001358  [4424704/5060099]
loss: 0.001430  [4434944/5060099]
loss: 0.001503  [4445184/5060099]
loss: 0.001728  [4455424/5060099]
loss: 0.001404  [4465664/5060099]
loss: 0.001505  [4475904/5060099]
loss: 0.001712  [4486144/5060099]
loss: 0.001518  [4496384/5060099]
loss: 0.001569  [4506624/5060099]
loss: 0.001223  [4516864/5060099]
loss: 0.001627  [4527104/5060099]
loss: 0.001497  [4537344/5060099]
loss: 0.001407  [4547584/5060099]
loss: 0.001856  [4557824/5060099]
loss: 0.001325  [4568064/5060099]
loss: 0.001029  [4578304/5060099]
loss: 0.001349  [4588544/5060099]
loss: 0.001352  [4598784/5060099]
loss: 0.001251  [4609024/5060099]
loss: 0.001605  [4619264/5060099]
loss: 0.001527  [4629504/5060099]
loss: 0.001418  [4639744/5060099]
loss: 0.001324  [4649984/5060099]
loss: 0.001719  [4660224/5060099]
loss: 0.001576  [4670464/5060099]
loss: 0.001037  [4680704/5060099]
loss: 0.001727  [4690944/5060099]
loss: 0.001091  [4701184/5060099]
loss: 0.001457  [4711424/5060099]
loss: 0.001222  [4721664/5060099]
loss: 0.001477  [4731904/5060099]
loss: 0.001090  [4742144/5060099]
loss: 0.001189  [4752384/5060099]
loss: 0.001191  [4762624/5060099]
loss: 0.001451  [4772864/5060099]
loss: 0.001340  [4783104/5060099]
loss: 0.001364  [4793344/5060099]
loss: 0.001442  [4803584/5060099]
loss: 0.001362  [4813824/5060099]
loss: 0.001595  [4824064/5060099]
loss: 0.001453  [4834304/5060099]
loss: 0.000926  [4844544/5060099]
loss: 0.001185  [4854784/5060099]
loss: 0.001800  [4865024/5060099]
loss: 0.001219  [4875264/5060099]
loss: 0.001684  [4885504/5060099]
loss: 0.001099  [4895744/5060099]
loss: 0.001353  [4905984/5060099]
loss: 0.000955  [4916224/5060099]
loss: 0.001005  [4926464/5060099]
loss: 0.001369  [4936704/5060099]
loss: 0.001284  [4946944/5060099]
loss: 0.001694  [4957184/5060099]
loss: 0.001554  [4967424/5060099]
loss: 0.001124  [4977664/5060099]
loss: 0.001547  [4987904/5060099]
loss: 0.001196  [4998144/5060099]
loss: 0.001574  [5008384/5060099]
loss: 0.001479  [5018624/5060099]
loss: 0.001158  [5028864/5060099]
loss: 0.000681  [5039104/5060099]
loss: 0.001013  [5049344/5060099]
loss: 0.001443  [5059584/5060099]
Test Input: 
 [[ 0.         1.         0.         1.       ]
 [ 0.8664798  3.7320678  2.8454657 -2.8668346]]
Model Output: 
 [[ 0.02381927 -0.04023208  0.18992239  0.24232268]
 [ 0.7275169   1.3824787   0.4275517  -1.0031826 ]]
Epoch 3
-------------------------------
loss: 0.001429  [ 1024/5060099]
loss: 0.000882  [11264/5060099]
loss: 0.001011  [21504/5060099]
loss: 0.001287  [31744/5060099]
loss: 0.001014  [41984/5060099]
loss: 0.001401  [52224/5060099]
loss: 0.001234  [62464/5060099]
loss: 0.001680  [72704/5060099]
loss: 0.001340  [82944/5060099]
loss: 0.001335  [93184/5060099]
loss: 0.001125  [103424/5060099]
loss: 0.001101  [113664/5060099]
loss: 0.001609  [123904/5060099]
loss: 0.001183  [134144/5060099]
loss: 0.001381  [144384/5060099]
loss: 0.000955  [154624/5060099]
loss: 0.001195  [164864/5060099]
loss: 0.001042  [175104/5060099]
loss: 0.001188  [185344/5060099]
loss: 0.001094  [195584/5060099]
loss: 0.001380  [205824/5060099]
loss: 0.001195  [216064/5060099]
loss: 0.001307  [226304/5060099]
loss: 0.001178  [236544/5060099]
loss: 0.000982  [246784/5060099]
loss: 0.001460  [257024/5060099]
loss: 0.001237  [267264/5060099]
loss: 0.000898  [277504/5060099]
loss: 0.001645  [287744/5060099]
loss: 0.001164  [297984/5060099]
loss: 0.000874  [308224/5060099]
loss: 0.001118  [318464/5060099]
loss: 0.000828  [328704/5060099]
loss: 0.001226  [338944/5060099]
loss: 0.001475  [349184/5060099]
loss: 0.001185  [359424/5060099]
loss: 0.001328  [369664/5060099]
loss: 0.001550  [379904/5060099]
loss: 0.000966  [390144/5060099]
loss: 0.001378  [400384/5060099]
loss: 0.000783  [410624/5060099]
loss: 0.001275  [420864/5060099]
loss: 0.001111  [431104/5060099]
loss: 0.001181  [441344/5060099]
loss: 0.001042  [451584/5060099]
loss: 0.001311  [461824/5060099]
loss: 0.001249  [472064/5060099]
loss: 0.001057  [482304/5060099]
loss: 0.001112  [492544/5060099]
loss: 0.001169  [502784/5060099]
loss: 0.000991  [513024/5060099]
loss: 0.001097  [523264/5060099]
loss: 0.000946  [533504/5060099]
loss: 0.001673  [543744/5060099]
loss: 0.001039  [553984/5060099]
loss: 0.001131  [564224/5060099]
loss: 0.001278  [574464/5060099]
loss: 0.001388  [584704/5060099]
loss: 0.000717  [594944/5060099]
loss: 0.000940  [605184/5060099]
loss: 0.000928  [615424/5060099]
loss: 0.001292  [625664/5060099]
loss: 0.001256  [635904/5060099]
loss: 0.000923  [646144/5060099]
loss: 0.001106  [656384/5060099]
loss: 0.001182  [666624/5060099]
loss: 0.000922  [676864/5060099]
loss: 0.001511  [687104/5060099]
loss: 0.001071  [697344/5060099]
loss: 0.000769  [707584/5060099]
loss: 0.000697  [717824/5060099]
loss: 0.001274  [728064/5060099]
loss: 0.001048  [738304/5060099]
loss: 0.001185  [748544/5060099]
loss: 0.001321  [758784/5060099]
loss: 0.001178  [769024/5060099]
loss: 0.000974  [779264/5060099]
loss: 0.001163  [789504/5060099]
loss: 0.001154  [799744/5060099]
loss: 0.000931  [809984/5060099]
loss: 0.000839  [820224/5060099]
loss: 0.000935  [830464/5060099]
loss: 0.000963  [840704/5060099]
loss: 0.001063  [850944/5060099]
loss: 0.001244  [861184/5060099]
loss: 0.001575  [871424/5060099]
loss: 0.001431  [881664/5060099]
loss: 0.000906  [891904/5060099]
loss: 0.000967  [902144/5060099]
loss: 0.001285  [912384/5060099]
loss: 0.000940  [922624/5060099]
loss: 0.000957  [932864/5060099]
loss: 0.000721  [943104/5060099]
loss: 0.001077  [953344/5060099]
loss: 0.000928  [963584/5060099]
loss: 0.001012  [973824/5060099]
loss: 0.000877  [984064/5060099]
loss: 0.001077  [994304/5060099]
loss: 0.001010  [1004544/5060099]
loss: 0.000904  [1014784/5060099]
loss: 0.000807  [1025024/5060099]
loss: 0.001059  [1035264/5060099]
loss: 0.000997  [1045504/5060099]
loss: 0.001102  [1055744/5060099]
loss: 0.001081  [1065984/5060099]
loss: 0.000869  [1076224/5060099]
loss: 0.000814  [1086464/5060099]
loss: 0.000920  [1096704/5060099]
loss: 0.001264  [1106944/5060099]
loss: 0.001344  [1117184/5060099]
loss: 0.001180  [1127424/5060099]
loss: 0.000727  [1137664/5060099]
loss: 0.000825  [1147904/5060099]
loss: 0.000770  [1158144/5060099]
loss: 0.000936  [1168384/5060099]
loss: 0.000863  [1178624/5060099]
loss: 0.000920  [1188864/5060099]
loss: 0.000506  [1199104/5060099]
loss: 0.000689  [1209344/5060099]
loss: 0.001039  [1219584/5060099]
loss: 0.001185  [1229824/5060099]
loss: 0.001096  [1240064/5060099]
loss: 0.000660  [1250304/5060099]
loss: 0.000714  [1260544/5060099]
loss: 0.001003  [1270784/5060099]
loss: 0.001036  [1281024/5060099]
loss: 0.000790  [1291264/5060099]
loss: 0.000974  [1301504/5060099]
loss: 0.000929  [1311744/5060099]
loss: 0.000865  [1321984/5060099]
loss: 0.000742  [1332224/5060099]
loss: 0.001156  [1342464/5060099]
loss: 0.001066  [1352704/5060099]
loss: 0.000604  [1362944/5060099]
loss: 0.000953  [1373184/5060099]
loss: 0.000709  [1383424/5060099]
loss: 0.000811  [1393664/5060099]
loss: 0.000764  [1403904/5060099]
loss: 0.000875  [1414144/5060099]
loss: 0.000957  [1424384/5060099]
loss: 0.000885  [1434624/5060099]
loss: 0.001080  [1444864/5060099]
loss: 0.001349  [1455104/5060099]
loss: 0.000776  [1465344/5060099]
loss: 0.000728  [1475584/5060099]
loss: 0.000488  [1485824/5060099]
loss: 0.000719  [1496064/5060099]
loss: 0.000544  [1506304/5060099]
loss: 0.001148  [1516544/5060099]
loss: 0.000587  [1526784/5060099]
loss: 0.000736  [1537024/5060099]
loss: 0.000583  [1547264/5060099]
loss: 0.000557  [1557504/5060099]
loss: 0.000622  [1567744/5060099]
loss: 0.000702  [1577984/5060099]
loss: 0.000854  [1588224/5060099]
loss: 0.000567  [1598464/5060099]
loss: 0.000884  [1608704/5060099]
loss: 0.000855  [1618944/5060099]
loss: 0.000786  [1629184/5060099]
loss: 0.000692  [1639424/5060099]
loss: 0.000479  [1649664/5060099]
loss: 0.000633  [1659904/5060099]
loss: 0.000702  [1670144/5060099]
loss: 0.000863  [1680384/5060099]
loss: 0.001021  [1690624/5060099]
loss: 0.000506  [1700864/5060099]
loss: 0.000744  [1711104/5060099]
loss: 0.000893  [1721344/5060099]
loss: 0.000510  [1731584/5060099]
loss: 0.000602  [1741824/5060099]
loss: 0.000428  [1752064/5060099]
loss: 0.000674  [1762304/5060099]
loss: 0.000807  [1772544/5060099]
loss: 0.000841  [1782784/5060099]
loss: 0.000573  [1793024/5060099]
loss: 0.000611  [1803264/5060099]
loss: 0.000783  [1813504/5060099]
loss: 0.000661  [1823744/5060099]
loss: 0.000556  [1833984/5060099]
loss: 0.000692  [1844224/5060099]
loss: 0.000493  [1854464/5060099]
loss: 0.001043  [1864704/5060099]
loss: 0.000812  [1874944/5060099]
loss: 0.000501  [1885184/5060099]
loss: 0.000747  [1895424/5060099]
loss: 0.000597  [1905664/5060099]
loss: 0.000517  [1915904/5060099]
loss: 0.000780  [1926144/5060099]
loss: 0.000867  [1936384/5060099]
loss: 0.000767  [1946624/5060099]
loss: 0.000514  [1956864/5060099]
loss: 0.000606  [1967104/5060099]
loss: 0.000537  [1977344/5060099]
loss: 0.000639  [1987584/5060099]
loss: 0.000770  [1997824/5060099]
loss: 0.000416  [2008064/5060099]
loss: 0.000386  [2018304/5060099]
loss: 0.000662  [2028544/5060099]
loss: 0.000650  [2038784/5060099]
loss: 0.000482  [2049024/5060099]
loss: 0.000801  [2059264/5060099]
loss: 0.000529  [2069504/5060099]
loss: 0.000597  [2079744/5060099]
loss: 0.000598  [2089984/5060099]
loss: 0.000729  [2100224/5060099]
loss: 0.000592  [2110464/5060099]
loss: 0.000472  [2120704/5060099]
loss: 0.000561  [2130944/5060099]
loss: 0.000554  [2141184/5060099]
loss: 0.000677  [2151424/5060099]
loss: 0.000507  [2161664/5060099]
loss: 0.000819  [2171904/5060099]
loss: 0.000372  [2182144/5060099]
loss: 0.000783  [2192384/5060099]
loss: 0.000840  [2202624/5060099]
loss: 0.000649  [2212864/5060099]
loss: 0.000609  [2223104/5060099]
loss: 0.000746  [2233344/5060099]
loss: 0.000504  [2243584/5060099]
loss: 0.000654  [2253824/5060099]
loss: 0.000512  [2264064/5060099]
loss: 0.000772  [2274304/5060099]
loss: 0.000741  [2284544/5060099]
loss: 0.000444  [2294784/5060099]
loss: 0.000315  [2305024/5060099]
loss: 0.000589  [2315264/5060099]
loss: 0.000559  [2325504/5060099]
loss: 0.000558  [2335744/5060099]
loss: 0.000560  [2345984/5060099]
loss: 0.000373  [2356224/5060099]
loss: 0.000668  [2366464/5060099]
loss: 0.000365  [2376704/5060099]
loss: 0.000557  [2386944/5060099]
loss: 0.000374  [2397184/5060099]
loss: 0.000678  [2407424/5060099]
loss: 0.000545  [2417664/5060099]
loss: 0.000292  [2427904/5060099]
loss: 0.000610  [2438144/5060099]
loss: 0.001008  [2448384/5060099]
loss: 0.000335  [2458624/5060099]
loss: 0.000661  [2468864/5060099]
loss: 0.000419  [2479104/5060099]
loss: 0.000763  [2489344/5060099]
loss: 0.000457  [2499584/5060099]
loss: 0.000578  [2509824/5060099]
loss: 0.000578  [2520064/5060099]
loss: 0.000867  [2530304/5060099]
loss: 0.000382  [2540544/5060099]
loss: 0.000748  [2550784/5060099]
loss: 0.000352  [2561024/5060099]
loss: 0.000493  [2571264/5060099]
loss: 0.000962  [2581504/5060099]
loss: 0.000478  [2591744/5060099]
loss: 0.000474  [2601984/5060099]
loss: 0.000329  [2612224/5060099]
loss: 0.000451  [2622464/5060099]
loss: 0.000488  [2632704/5060099]
loss: 0.000404  [2642944/5060099]
loss: 0.000357  [2653184/5060099]
loss: 0.000403  [2663424/5060099]
loss: 0.000307  [2673664/5060099]
loss: 0.000229  [2683904/5060099]
loss: 0.000358  [2694144/5060099]
loss: 0.000706  [2704384/5060099]
loss: 0.000498  [2714624/5060099]
loss: 0.000729  [2724864/5060099]
loss: 0.000301  [2735104/5060099]
loss: 0.000417  [2745344/5060099]
loss: 0.000367  [2755584/5060099]
loss: 0.000480  [2765824/5060099]
loss: 0.000367  [2776064/5060099]
loss: 0.000290  [2786304/5060099]
loss: 0.000498  [2796544/5060099]
loss: 0.000661  [2806784/5060099]
loss: 0.000233  [2817024/5060099]
loss: 0.000390  [2827264/5060099]
loss: 0.000568  [2837504/5060099]
loss: 0.000531  [2847744/5060099]
loss: 0.000279  [2857984/5060099]
loss: 0.000531  [2868224/5060099]
loss: 0.000315  [2878464/5060099]
loss: 0.000344  [2888704/5060099]
loss: 0.000336  [2898944/5060099]
loss: 0.000199  [2909184/5060099]
loss: 0.000513  [2919424/5060099]
loss: 0.000557  [2929664/5060099]
loss: 0.000428  [2939904/5060099]
loss: 0.000246  [2950144/5060099]
loss: 0.000474  [2960384/5060099]
loss: 0.000297  [2970624/5060099]
loss: 0.000246  [2980864/5060099]
loss: 0.000439  [2991104/5060099]
loss: 0.000712  [3001344/5060099]
loss: 0.000289  [3011584/5060099]
loss: 0.000486  [3021824/5060099]
loss: 0.000665  [3032064/5060099]
loss: 0.000397  [3042304/5060099]
loss: 0.000572  [3052544/5060099]
loss: 0.000355  [3062784/5060099]
loss: 0.000565  [3073024/5060099]
loss: 0.000197  [3083264/5060099]
loss: 0.000438  [3093504/5060099]
loss: 0.000489  [3103744/5060099]
loss: 0.000252  [3113984/5060099]
loss: 0.000260  [3124224/5060099]
loss: 0.000546  [3134464/5060099]
loss: 0.000373  [3144704/5060099]
loss: 0.000489  [3154944/5060099]
loss: 0.000303  [3165184/5060099]
loss: 0.000304  [3175424/5060099]
loss: 0.000366  [3185664/5060099]
loss: 0.000459  [3195904/5060099]
loss: 0.000474  [3206144/5060099]
loss: 0.000451  [3216384/5060099]
loss: 0.000215  [3226624/5060099]
loss: 0.000378  [3236864/5060099]
loss: 0.000291  [3247104/5060099]
loss: 0.000181  [3257344/5060099]
loss: 0.000277  [3267584/5060099]
loss: 0.000809  [3277824/5060099]
loss: 0.000364  [3288064/5060099]
loss: 0.000409  [3298304/5060099]
loss: 0.000786  [3308544/5060099]
loss: 0.000406  [3318784/5060099]
loss: 0.000413  [3329024/5060099]
loss: 0.000395  [3339264/5060099]
loss: 0.000124  [3349504/5060099]
loss: 0.000634  [3359744/5060099]
loss: 0.000204  [3369984/5060099]
loss: 0.000252  [3380224/5060099]
loss: 0.000231  [3390464/5060099]
loss: 0.000235  [3400704/5060099]
loss: 0.000460  [3410944/5060099]
loss: 0.000183  [3421184/5060099]
loss: 0.000191  [3431424/5060099]
loss: 0.000200  [3441664/5060099]
loss: 0.000322  [3451904/5060099]
loss: 0.000742  [3462144/5060099]
loss: 0.000337  [3472384/5060099]
loss: 0.000223  [3482624/5060099]
loss: 0.000203  [3492864/5060099]
loss: 0.000502  [3503104/5060099]
loss: 0.000363  [3513344/5060099]
loss: 0.000363  [3523584/5060099]
loss: 0.000156  [3533824/5060099]
loss: 0.000214  [3544064/5060099]
loss: 0.000477  [3554304/5060099]
loss: 0.000762  [3564544/5060099]
loss: 0.000320  [3574784/5060099]
loss: 0.000370  [3585024/5060099]
loss: 0.000101  [3595264/5060099]
loss: 0.000473  [3605504/5060099]
loss: 0.000184  [3615744/5060099]
loss: 0.000114  [3625984/5060099]
loss: 0.000635  [3636224/5060099]
loss: 0.000231  [3646464/5060099]
loss: 0.000095  [3656704/5060099]
loss: 0.000251  [3666944/5060099]
loss: 0.000157  [3677184/5060099]
loss: 0.000141  [3687424/5060099]
loss: 0.000196  [3697664/5060099]
loss: 0.000156  [3707904/5060099]
loss: 0.000252  [3718144/5060099]
loss: 0.000162  [3728384/5060099]
loss: 0.000322  [3738624/5060099]
loss: 0.000182  [3748864/5060099]
loss: 0.000812  [3759104/5060099]
loss: 0.000148  [3769344/5060099]
loss: 0.000146  [3779584/5060099]
loss: 0.000088  [3789824/5060099]
loss: 0.000461  [3800064/5060099]
loss: 0.000279  [3810304/5060099]
loss: 0.000253  [3820544/5060099]
loss: 0.000166  [3830784/5060099]
loss: 0.000425  [3841024/5060099]
loss: 0.000144  [3851264/5060099]
loss: 0.000094  [3861504/5060099]
loss: 0.000439  [3871744/5060099]
loss: 0.000100  [3881984/5060099]
loss: 0.000123  [3892224/5060099]
loss: 0.000328  [3902464/5060099]
loss: 0.000537  [3912704/5060099]
loss: 0.000173  [3922944/5060099]
loss: 0.000321  [3933184/5060099]
loss: 0.000226  [3943424/5060099]
loss: 0.000288  [3953664/5060099]
loss: 0.000223  [3963904/5060099]
loss: 0.000075  [3974144/5060099]
loss: 0.000210  [3984384/5060099]
loss: 0.000121  [3994624/5060099]
loss: 0.000055  [4004864/5060099]
loss: 0.000112  [4015104/5060099]
loss: 0.000086  [4025344/5060099]
loss: 0.000185  [4035584/5060099]
loss: 0.000165  [4045824/5060099]
loss: 0.000353  [4056064/5060099]
loss: 0.000277  [4066304/5060099]
loss: 0.000341  [4076544/5060099]
loss: 0.000951  [4086784/5060099]
loss: 0.000229  [4097024/5060099]
loss: 0.000120  [4107264/5060099]
loss: 0.000781  [4117504/5060099]
loss: 0.000353  [4127744/5060099]
loss: 0.000333  [4137984/5060099]
loss: 0.000146  [4148224/5060099]
loss: 0.000223  [4158464/5060099]
loss: 0.000408  [4168704/5060099]
loss: 0.000319  [4178944/5060099]
loss: 0.000576  [4189184/5060099]
